Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,1st Dose,2nd Dose,3rd Dose,4th Dose,5th Dose,1st Visit,2nd Visit,3rd Visit,4th Visit,Counseling on Post partum FP method,No. of mother Suffering from APH,Inj.antenatal costeroides in(24-34 weeks),No.of Pregnant mother Receive Misoprostol,Normal,C-Section,Others (Forcep/Vacuum/Breech),No. of delivery followed (AMTSL),No. of mother uses Partograph,No. of mother Suffering from IPH,No. of services post abortion care,No. of pre-eclampsia patient,1st Visit (PNC),2nd Visit (PNC),3rd Visit (PNC),4th Visit (PNC),No. of mother counseled on FP method after Postpartum,No. of mother suffering from PPH after Delivery
01,Rajshahi,0113,,011301,,06,June,2025,4,"Jhaluka, UH&FWC",0,0,0,0,0,7,6,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0
01,Rajshahi,0113,,011301,,06,June,2025,5,"Joynagar, UH&FWC",0,0,0,0,0,17,17,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,7,0
01,Rajshahi,0113,,011301,,06,June,2025,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,2,10,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,06,June,2025,7,"Maria, Others",0,0,0,0,0,12,9,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,26,0
01,Rajshahi,0113,,011301,,06,June,2025,8,"Noapara, UH&FWC",0,0,0,0,0,4,9,16,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0
01,Rajshahi,0113,,011301,,07,July,2025,1,"Durgapur, Sadar Clinic",0,0,0,0,0,68,46,29,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,07,July,2025,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,21,16,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,07,July,2025,3,"Pananagar, UH&FWC",0,0,0,0,0,21,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,07,July,2025,4,"Jhaluka, UH&FWC",0,0,0,0,0,10,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0
01,Rajshahi,0113,,011301,,07,July,2025,5,"Joynagar, UH&FWC",0,0,0,0,0,31,16,5,1,11,0,0,0,2,0,0,2,0,0,0,0,2,3,3,5,11,0
01,Rajshahi,0113,,011301,,07,July,2025,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
01,Rajshahi,0113,,011301,,07,July,2025,7,"Maria, Others",0,0,0,0,0,13,19,13,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,0
01,Rajshahi,0113,,011301,,07,July,2025,8,"Noapara, UH&FWC",0,0,0,0,0,6,16,20,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
01,Rajshahi,0113,,011301,,08,August,2025,1,"Durgapur, Sadar Clinic",0,0,0,0,0,73,46,26,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,08,August,2025,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,16,18,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,08,August,2025,3,"Pananagar, UH&FWC",0,0,0,0,0,19,16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,08,August,2025,4,"Jhaluka, UH&FWC",0,0,0,0,0,8,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01,Rajshahi,0113,,011301,,08,August,2025,5,"Joynagar, UH&FWC",0,0,0,0,0,18,11,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,5,0
01,Rajshahi,0113,,011301,,08,August,2025,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,08,August,2025,7,"Maria, Others",0,0,0,0,0,13,16,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,21,0
01,Rajshahi,0113,,011301,,08,August,2025,8,"Noapara, UH&FWC",0,0,0,0,0,16,12,9,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0
01,Rajshahi,0113,,011301,,09,September,2025,1,"Durgapur, Sadar Clinic",0,0,0,0,0,64,43,31,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,09,September,2025,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,9,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,09,September,2025,3,"Pananagar, UH&FWC",0,0,0,0,0,12,12,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,09,September,2025,4,"Jhaluka, UH&FWC",0,0,0,0,0,8,6,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
01,Rajshahi,0113,,011301,,09,September,2025,5,"Joynagar, UH&FWC",0,0,0,0,0,26,11,4,0,5,0,0,0,0,0,0,0,0,0,0,0,2,3,5,3,5,0
01,Rajshahi,0113,,011301,,09,September,2025,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,09,September,2025,7,"Maria, Others",0,0,0,0,0,14,12,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
01,Rajshahi,0113,,011301,,09,September,2025,8,"Noapara, UH&FWC",0,0,0,0,0,2,15,17,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0
01,Rajshahi,0113,,011301,,10,October,2025,1,"Durgapur, Sadar Clinic",0,0,0,0,0,59,49,32,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,10,October,2025,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,6,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,10,October,2025,3,"Pananagar, UH&FWC",0,0,0,0,0,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,10,October,2025,4,"Jhaluka, UH&FWC",0,0,0,0,0,0,5,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,10,October,2025,5,"Joynagar, UH&FWC",0,0,0,0,0,17,11,2,1,6,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,6,0
01,Rajshahi,0113,,011301,,10,October,2025,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011301,,10,October,2025,7,"Maria, Others",0,0,0,0,0,19,11,11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0
01,Rajshahi,0113,,011301,,10,October,2025,8,"Noapara, UH&FWC",0,0,0,0,0,10,20,8,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0
01,Rajshahi,0113,,011302,,10,October,2024,1,"MCH Unit, Rajshahi, Specialized Hospital",0,4,0,0,2,77,35,16,44,172,0,0,20,12,8,0,12,12,0,0,0,20,20,10,7,170,0
01,Rajshahi,0113,,011302,,10,October,2024,2,"Baragachhi, UH&FWC",0,0,0,0,0,22,34,48,35,144,0,0,0,0,0,0,0,0,0,0,0,0,8,20,42,70,0
01,Rajshahi,0113,,011302,,10,October,2024,3,"Damkur, UH&FWC",0,0,0,0,0,57,22,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0
01,Rajshahi,0113,,011302,,10,October,2024,4,"Darshan, UH&FWC",0,0,0,0,0,19,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
01,Rajshahi,0113,,011302,,10,October,2024,5,"Haragram, UH&FWC",0,0,0,0,0,38,25,26,18,57,0,0,0,0,0,0,0,0,0,0,0,6,14,20,0,0,0
01,Rajshahi,0113,,011302,,10,October,2024,6,"Harian, UH&FWC",0,0,0,0,0,35,23,16,9,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011302,,10,October,2024,7,"Haripur, UH&FWC",0,0,0,0,0,22,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,22,0
01,Rajshahi,0113,,011302,,10,October,2024,8,"Hujuri Para, Sadar Clinic",0,0,0,0,0,40,30,19,27,116,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,116,0
01,Rajshahi,0113,,011302,,10,October,2024,9,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,9,11,13,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0
01,Rajshahi,0113,,011302,,10,October,2024,10,"Parila, UH&FWC",0,0,0,0,0,46,19,14,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
01,Rajshahi,0113,,011302,,11,November,2024,1,"MCH Unit, Rajshahi, Specialized Hospital",0,0,0,1,0,71,39,17,38,165,0,0,0,7,8,0,7,9,0,0,0,15,15,9,5,0,0
01,Rajshahi,0113,,011302,,11,November,2024,2,"Baragachhi, UH&FWC",0,0,0,0,0,17,31,45,43,136,0,0,0,0,0,0,0,0,0,0,0,4,27,39,70,0,0
01,Rajshahi,0113,,011302,,11,November,2024,3,"Damkur, UH&FWC",0,0,0,0,0,32,25,15,13,5,0,0,0,1,0,0,1,0,0,0,0,1,4,0,0,5,0
01,Rajshahi,0113,,011302,,11,November,2024,4,"Darshan, UH&FWC",0,0,0,0,0,17,10,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
01,Rajshahi,0113,,011302,,11,November,2024,5,"Haragram, UH&FWC",0,0,0,0,0,53,27,22,14,65,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0
01,Rajshahi,0113,,011302,,11,November,2024,6,"Harian, UH&FWC",0,0,0,0,0,43,24,14,16,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,100,0
01,Rajshahi,0113,,011302,,11,November,2024,7,"Haripur, UH&FWC",0,0,0,0,0,19,6,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,25,0
01,Rajshahi,0113,,011302,,11,November,2024,8,"Hujuri Para, Sadar Clinic",0,0,0,0,0,37,20,14,22,93,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,93,0
01,Rajshahi,0113,,011302,,11,November,2024,9,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,7,12,10,13,42,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,14,0
01,Rajshahi,0113,,011302,,11,November,2024,10,"Parila, UH&FWC",0,0,0,0,0,32,16,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0
01,Rajshahi,0113,,011302,,12,December,2024,1,"MCH Unit, Rajshahi, Specialized Hospital",2,0,1,0,1,98,30,22,15,164,0,0,0,13,6,0,13,13,0,0,0,19,6,1,2,0,0
01,Rajshahi,0113,,011302,,12,December,2024,2,"Baragachhi, UH&FWC",0,0,0,0,0,22,30,38,46,136,0,0,0,0,0,0,0,0,0,0,0,0,4,24,27,55,0
01,Rajshahi,0113,,011302,,12,December,2024,3,"Damkur, UH&FWC",0,0,0,0,0,43,27,22,19,30,0,0,0,2,0,0,2,0,0,0,0,2,4,2,0,3,0
01,Rajshahi,0113,,011302,,12,December,2024,4,"Darshan, UH&FWC",0,0,0,0,0,17,16,15,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
01,Rajshahi,0113,,011302,,12,December,2024,5,"Haragram, UH&FWC",0,0,0,0,0,42,42,51,25,81,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0
01,Rajshahi,0113,,011302,,12,December,2024,6,"Harian, UH&FWC",0,0,0,0,0,103,23,10,17,150,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
01,Rajshahi,0113,,011302,,12,December,2024,7,"Haripur, UH&FWC",0,0,0,0,0,21,12,15,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,0
01,Rajshahi,0113,,011302,,12,December,2024,8,"Hujuri Para, Sadar Clinic",0,0,0,0,0,35,21,15,19,90,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,90,0
01,Rajshahi,0113,,011302,,12,December,2024,9,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,5,9,9,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,0
01,Rajshahi,0113,,011302,,12,December,2024,10,"Parila, UH&FWC",0,0,0,0,0,26,16,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
01,Rajshahi,0113,,011302,,01,January,2025,1,"Baragachhi, UH&FWC",0,0,0,0,0,18,28,39,36,121,0,0,0,0,0,0,0,0,0,0,0,0,5,12,20,37,0
01,Rajshahi,0113,,011302,,01,January,2025,2,"Damkur, UH&FWC",0,0,0,0,0,35,25,21,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
01,Rajshahi,0113,,011302,,01,January,2025,3,"Darshan, UH&FWC",0,0,0,0,0,29,4,5,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,2,0
01,Rajshahi,0113,,011302,,01,January,2025,4,"Haragram, UH&FWC",0,0,0,0,0,31,27,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,12,0
01,Rajshahi,0113,,011302,,01,January,2025,5,"Harian, UH&FWC",0,0,0,0,0,56,18,17,20,110,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
01,Rajshahi,0113,,011302,,01,January,2025,6,"Haripur, UH&FWC",0,0,0,0,0,25,17,18,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,20,0
01,Rajshahi,0113,,011302,,01,January,2025,7,"Hujuri Para, Sadar Clinic",0,0,0,0,0,29,18,12,12,71,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,59,0
01,Rajshahi,0113,,011302,,01,January,2025,8,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,4,11,12,9,36,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9,18,0
01,Rajshahi,0113,,011302,,01,January,2025,9,"Parila, UH&FWC",0,0,0,0,0,42,10,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
01,Rajshahi,0113,,011302,,02,February,2025,1,"Baragachhi, UH&FWC",0,0,0,0,0,20,26,39,33,118,0,0,0,0,0,0,0,0,0,0,0,0,5,21,36,62,0
01,Rajshahi,0113,,011302,,02,February,2025,2,"Damkur, UH&FWC",0,0,0,0,0,29,29,14,17,2,0,0,2,2,0,0,2,0,0,0,0,2,3,0,0,2,0
01,Rajshahi,0113,,011302,,02,February,2025,3,"Darshan, UH&FWC",0,0,0,0,0,15,6,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
01,Rajshahi,0113,,011302,,02,February,2025,4,"Haragram, UH&FWC",0,0,0,0,0,21,24,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,0,0
01,Rajshahi,0113,,011302,,02,February,2025,5,"Harian, UH&FWC",0,0,0,0,0,41,11,11,14,80,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
01,Rajshahi,0113,,011302,,02,February,2025,6,"Haripur, UH&FWC",0,0,0,0,0,27,7,7,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,13,14,0
01,Rajshahi,0113,,011302,,02,February,2025,7,"Hujuri Para, Sadar Clinic",0,0,0,0,0,33,14,14,19,80,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,80,0
01,Rajshahi,0113,,011302,,02,February,2025,8,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,6,12,10,13,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,11,20,0
01,Rajshahi,0113,,011302,,02,February,2025,9,"Parila, UH&FWC",0,0,0,0,0,18,18,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
01,Rajshahi,0113,,011302,,03,March,2025,1,"Baragachhi, UH&FWC",0,0,0,0,0,35,26,31,31,123,0,0,0,0,0,0,0,0,0,0,0,0,9,19,23,38,0
01,Rajshahi,0113,,011302,,03,March,2025,2,"Damkur, UH&FWC",0,0,0,0,0,27,17,28,19,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,2,1
01,Rajshahi,0113,,011302,,03,March,2025,3,"Darshan, UH&FWC",0,0,0,0,0,17,6,4,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0
01,Rajshahi,0113,,011302,,03,March,2025,4,"Haragram, UH&FWC",0,0,0,0,0,30,23,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,0,0
01,Rajshahi,0113,,011302,,03,March,2025,5,"Harian, UH&FWC",0,0,0,0,0,55,16,8,7,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
01,Rajshahi,0113,,011302,,03,March,2025,6,"Haripur, UH&FWC",0,0,0,0,0,19,13,6,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0
01,Rajshahi,0113,,011302,,03,March,2025,7,"Hujuri Para, Sadar Clinic",0,0,0,0,0,40,17,5,16,78,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,78,0
01,Rajshahi,0113,,011302,,03,March,2025,8,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,5,7,11,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,0
01,Rajshahi,0113,,011302,,03,March,2025,9,"Parila, UH&FWC",0,0,0,0,0,22,10,9,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
01,Rajshahi,0113,,011302,,05,May,2025,1,"Baragachhi, UH&FWC",0,0,0,0,0,25,32,40,43,140,0,0,0,0,0,0,0,0,0,0,0,0,5,19,58,82,0
01,Rajshahi,0113,,011302,,05,May,2025,2,"Damkur, UH&FWC",0,0,0,0,0,29,12,7,9,1,0,0,1,1,0,0,1,0,0,0,0,1,5,3,1,1,0
01,Rajshahi,0113,,011302,,05,May,2025,3,"Darshan, UH&FWC",0,0,0,0,0,19,13,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,13,0
01,Rajshahi,0113,,011302,,05,May,2025,4,"Haragram, UH&FWC",0,0,0,0,0,36,31,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0
01,Rajshahi,0113,,011302,,05,May,2025,5,"Harian, UH&FWC",0,0,0,0,0,40,13,7,5,60,0,0,0,0,0,0,0,0,0,0,0,5,0,0,65,0,0
01,Rajshahi,0113,,011302,,05,May,2025,6,"Haripur, UH&FWC",0,0,0,0,0,27,8,6,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0
01,Rajshahi,0113,,011302,,05,May,2025,7,"Hujuri Para, Sadar Clinic",0,0,0,0,0,49,27,16,14,106,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,106,0
01,Rajshahi,0113,,011302,,05,May,2025,8,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,4,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
01,Rajshahi,0113,,011302,,05,May,2025,9,"Parila, UH&FWC",0,0,0,0,0,27,14,8,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0
01,Rajshahi,0113,,011302,,06,June,2025,1,"Baragachhi, UH&FWC",0,0,0,0,0,26,31,36,44,137,0,0,0,0,0,0,0,0,0,0,0,0,9,28,51,88,0
01,Rajshahi,0113,,011302,,06,June,2025,2,"Damkur, UH&FWC",0,0,0,0,0,20,15,9,14,4,0,0,2,2,0,0,2,0,0,0,0,2,2,1,0,2,0
01,Rajshahi,0113,,011302,,06,June,2025,3,"Darshan, UH&FWC",0,0,0,0,0,19,17,11,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,0
01,Rajshahi,0113,,011302,,06,June,2025,4,"Haragram, UH&FWC",0,0,0,0,0,42,21,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,0,0
01,Rajshahi,0113,,011302,,06,June,2025,5,"Harian, UH&FWC",0,0,0,0,0,29,8,13,6,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0
01,Rajshahi,0113,,011302,,06,June,2025,6,"Haripur, UH&FWC",0,0,0,0,0,7,6,4,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,26,0
01,Rajshahi,0113,,011302,,06,June,2025,7,"Hujuri Para, Sadar Clinic",0,0,0,0,0,24,22,13,12,71,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,71,0
01,Rajshahi,0113,,011302,,06,June,2025,8,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,3,7,9,12,31,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,12,0
01,Rajshahi,0113,,011302,,06,June,2025,9,"Parila, UH&FWC",0,0,0,0,0,19,8,8,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0
01,Rajshahi,0113,,011302,,07,July,2025,1,"Baragachhi, UH&FWC",0,0,0,0,0,18,23,35,30,106,0,0,0,0,0,0,0,0,0,0,0,0,5,20,41,66,0
01,Rajshahi,0113,,011302,,07,July,2025,2,"Damkur, UH&FWC",0,0,0,0,0,27,15,12,12,2,0,0,1,1,0,0,1,0,0,0,0,1,1,2,1,1,0
01,Rajshahi,0113,,011302,,07,July,2025,3,"Darshan, UH&FWC",0,0,0,0,0,16,11,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,0
01,Rajshahi,0113,,011302,,07,July,2025,4,"Haragram, UH&FWC",0,0,0,0,0,33,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,0
01,Rajshahi,0113,,011302,,07,July,2025,5,"Harian, UH&FWC",0,0,0,0,0,44,4,8,7,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,0
01,Rajshahi,0113,,011302,,07,July,2025,6,"Haripur, UH&FWC",0,0,0,0,0,25,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,0
01,Rajshahi,0113,,011302,,07,July,2025,7,"Hujuri Para, Sadar Clinic",0,0,0,0,0,39,20,17,12,88,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,88,0
01,Rajshahi,0113,,011302,,07,July,2025,8,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,4,6,13,10,33,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,12,0
01,Rajshahi,0113,,011302,,07,July,2025,9,"Parila, UH&FWC",0,0,0,0,0,26,17,8,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0
01,Rajshahi,0113,,011302,,08,August,2025,1,"Baragachhi, UH&FWC",0,0,0,0,0,18,24,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,40,10,0
01,Rajshahi,0113,,011302,,08,August,2025,2,"Damkur, UH&FWC",0,0,0,0,0,25,10,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
01,Rajshahi,0113,,011302,,08,August,2025,3,"Darshan, UH&FWC",0,0,0,0,0,13,4,2,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,0
01,Rajshahi,0113,,011302,,08,August,2025,4,"Haragram, UH&FWC",0,0,0,0,0,26,40,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,0
01,Rajshahi,0113,,011302,,08,August,2025,5,"Harian, UH&FWC",0,0,0,0,0,48,11,3,6,80,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,80,0
01,Rajshahi,0113,,011302,,08,August,2025,6,"Haripur, UH&FWC",0,0,0,0,0,12,6,2,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0
01,Rajshahi,0113,,011302,,08,August,2025,7,"Hujuri Para, Sadar Clinic",0,0,0,0,0,23,20,5,13,61,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,61,0
01,Rajshahi,0113,,011302,,08,August,2025,8,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,3,7,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
01,Rajshahi,0113,,011302,,08,August,2025,9,"Parila, UH&FWC",0,0,0,0,0,23,10,9,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0
01,Rajshahi,0113,,011302,,09,September,2025,1,"Baragachhi, UH&FWC",0,0,0,0,0,16,27,40,39,123,0,0,0,0,0,0,0,0,0,0,0,0,10,23,51,84,0
01,Rajshahi,0113,,011302,,09,September,2025,2,"Damkur, UH&FWC",0,0,0,0,0,26,21,14,14,2,0,0,2,2,0,0,2,0,0,0,0,2,2,3,1,3,1
01,Rajshahi,0113,,011302,,09,September,2025,3,"Darshan, UH&FWC",0,0,0,0,0,15,11,7,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,0
01,Rajshahi,0113,,011302,,09,September,2025,4,"Haragram, UH&FWC",0,0,0,0,0,20,18,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,0
01,Rajshahi,0113,,011302,,09,September,2025,5,"Harian, UH&FWC",0,0,0,0,0,62,7,1,5,70,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
01,Rajshahi,0113,,011302,,09,September,2025,6,"Haripur, UH&FWC",0,0,0,0,0,8,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,35,0
01,Rajshahi,0113,,011302,,09,September,2025,7,"Hujuri Para, Sadar Clinic",0,0,0,0,0,28,18,15,6,67,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,67,0
01,Rajshahi,0113,,011302,,09,September,2025,8,"Noahata, Rural Dispensary(RD)",0,0,0,0,0,5,7,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0
01,Rajshahi,0113,,011302,,09,September,2025,9,"Parila, UH&FWC",0,0,0,0,0,25,19,16,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0
01,Rajshahi,0113,,011302,,10,October,2025,1,"Baragachhi, UH&FWC",0,0,0,0,0,16,27,40,39,123,0,0,0,0,0,0,0,0,0,0,0,10,23,51,84,0,0
01,Rajshahi,0113,,011302,,10,October,2025,2,"Damkur, UH&FWC",0,0,0,0,0,30,16,11,10,5,0,0,1,1,0,0,1,0,0,0,0,1,2,0,2,5,0
01,Rajshahi,0113,,011302,,10,October,2025,3,"Darshan, UH&FWC",0,0,0,0,0,18,5,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,0
01,Rajshahi,0113,,011302,,10,October,2025,4,"Haragram, UH&FWC",0,0,0,0,0,28,18,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,0
01,Rajshahi,0113,,011302,,10,October,2025,5,"Harian, UH&FWC",0,0,0,0,0,30,7,2,0,50,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
