Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,No. of neonatal start KMC,No. of neonatal start KMC hospital delivery,No. of child discharge,No. of child discharge on request,No. of child discontinue KMC services,No. of child reffered for complication,No. of death received KMC services,No. of neonatal KMC followup,BCG (after birth),1/Child age 6 weeks,2/Child age 10 weeks,3/Child age 14 weeks,1/Child age 6 weeks (PCV),2/Child age 10 weeks (PCV),3/Child age 14 weeks (PCV),1/Child age 6 weeks (BOPV),2/Child age 10 weeks (BOPV),3/Child age 14 weeks (BOPV),1/Child age 6 weeks (IPV),2/Child age 14 weeks (IPV),1/Child age 9 months,2/Child age 15 months,Live Birth,Low birth weight Newborn (weight <2500gm),Low birth weight Newborn (weight <2000gm),Low birth weight Newborn (Before 37 weeks),Fresh,Macerated,Total still birth,Neo-Death Maternal,Maternal Death,Male,Female,Child Male (0-1)year,Child Female (0-5)year,Others,Total,Female (Outdoor),Child (0-1) year,Child (0-5) year,Total (Outdoor),No. of Facility Health Education,No. of School Health Education by SACMO
01,Rajshahi,0112,,011205,,10,October,2024,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,344,54,91,20,590,0,0,0,,4,4
01,Rajshahi,0112,,011205,,11,November,2024,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,25,26,0,113,0,0,0,,0,0
01,Rajshahi,0112,,011205,,11,November,2024,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,39,73,0,441,0,0,0,,0,0
01,Rajshahi,0112,,011205,,11,November,2024,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,405,49,77,0,662,0,0,0,,4,4
01,Rajshahi,0112,,011205,,11,November,2024,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56,377,43,68,21,565,0,0,0,,4,4
01,Rajshahi,0112,,011205,,12,December,2024,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,25,21,0,99,0,0,0,,0,0
01,Rajshahi,0112,,011205,,12,December,2024,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,42,70,0,501,0,0,0,,0,0
01,Rajshahi,0112,,011205,,12,December,2024,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,411,62,47,0,649,0,0,0,,4,4
01,Rajshahi,0112,,011205,,12,December,2024,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59,350,41,58,15,523,0,0,0,,4,4
01,Rajshahi,0112,,011205,,01,January,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,19,27,0,94,0,0,0,,0,0
01,Rajshahi,0112,,011205,,01,January,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,349,48,366,0,767,0,0,0,,0,0
01,Rajshahi,0112,,011205,,01,January,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,387,50,84,0,662,0,0,0,,4,4
01,Rajshahi,0112,,011205,,01,January,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,335,35,52,19,471,0,0,0,,4,4
01,Rajshahi,0112,,011205,,02,February,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,26,27,0,111,0,0,0,,0,0
01,Rajshahi,0112,,011205,,02,February,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,316,54,74,0,450,0,0,0,,0,0
01,Rajshahi,0112,,011205,,02,February,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,379,26,45,0,524,0,0,0,,4,4
01,Rajshahi,0112,,011205,,02,February,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,367,47,57,16,539,0,0,0,,4,4
01,Rajshahi,0112,,011205,,03,March,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34,22,15,0,86,0,0,0,,0,0
01,Rajshahi,0112,,011205,,03,March,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,8,29,0,240,0,0,0,,0,0
01,Rajshahi,0112,,011205,,03,March,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,325,33,40,0,479,0,0,0,,4,4
01,Rajshahi,0112,,011205,,03,March,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,157,44,36,16,280,0,0,0,,4,4
01,Rajshahi,0112,,011205,,04,April,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,14,37,0,87,0,0,0,,0,0
01,Rajshahi,0112,,011205,,04,April,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,17,28,0,202,0,0,0,,0,0
01,Rajshahi,0112,,011205,,04,April,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,137,14,27,0,287,0,0,0,,4,4
01,Rajshahi,0112,,011205,,04,April,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,134,23,28,11,218,0,0,0,,4,4
01,Rajshahi,0112,,011205,,05,May,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,18,17,0,89,0,0,0,,0,0
01,Rajshahi,0112,,011205,,05,May,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,14,21,0,246,0,0,0,,0,0
01,Rajshahi,0112,,011205,,05,May,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,191,26,24,0,302,0,0,0,,4,4
01,Rajshahi,0112,,011205,,05,May,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,129,23,28,0,209,0,0,0,,4,4
01,Rajshahi,0112,,011205,,06,June,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,15,12,0,64,0,0,0,,0,0
01,Rajshahi,0112,,011205,,06,June,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,8,0,49,0,0,0,,0,0
01,Rajshahi,0112,,011205,,06,June,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,137,15,28,0,241,0,0,0,,4,4
01,Rajshahi,0112,,011205,,06,June,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,137,21,30,0,218,0,0,0,,4,4
01,Rajshahi,0112,,011205,,07,July,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,21,15,0,76,0,0,0,,0,0
01,Rajshahi,0112,,011205,,07,July,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,,0,0
01,Rajshahi,0112,,011205,,07,July,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,131,28,46,0,263,0,0,0,,4,4
01,Rajshahi,0112,,011205,,07,July,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,135,28,51,0,252,0,0,0,,4,4
01,Rajshahi,0112,,011205,,08,August,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,29,38,0,104,0,0,0,,0,0
01,Rajshahi,0112,,011205,,08,August,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0112,,011205,,08,August,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,281,32,69,0,469,0,0,0,,4,4
01,Rajshahi,0112,,011205,,08,August,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,39,143,33,60,0,275,0,0,0,,4,4
01,Rajshahi,0112,,011205,,09,September,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,19,14,0,65,0,0,0,,0,0
01,Rajshahi,0112,,011205,,09,September,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0112,,011205,,09,September,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,199,30,46,0,332,0,0,0,,4,4
01,Rajshahi,0112,,011205,,09,September,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,48,200,31,55,0,334,0,0,0,,4,4
01,Rajshahi,0112,,011205,,10,October,2025,1,"Bholahat, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,15,9,0,49,0,0,0,,0,0
01,Rajshahi,0112,,011205,,10,October,2025,2,"Daldali, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,52,0,0,0,,0,0
01,Rajshahi,0112,,011205,,10,October,2025,3,"Gohalbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,21,192,21,24,0,258,0,0,0,,4,4
01,Rajshahi,0112,,011205,,10,October,2025,4,"Jambaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40,198,42,52,0,332,0,0,0,,4,4
01,Rajshahi,0113,,011301,,10,October,2024,1,"Durgapur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,297,36,114,23,483,0,0,0,,0,0
01,Rajshahi,0113,,011301,,10,October,2024,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,77,7,25,6,123,0,6,0,,0,0
01,Rajshahi,0113,,011301,,10,October,2024,3,"Pananagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,716,49,199,10,985,0,0,0,,5,2
01,Rajshahi,0113,,011301,,10,October,2024,4,"Jhaluka, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,40,154,17,881,0,0,0,,0,2
01,Rajshahi,0113,,011301,,10,October,2024,5,"Joynagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,662,22,95,10,899,0,0,0,,0,0
01,Rajshahi,0113,,011301,,10,October,2024,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,244,11,70,0,378,0,0,0,,0,0
01,Rajshahi,0113,,011301,,10,October,2024,7,"Maria, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,616,57,61,27,841,0,0,0,,4,4
01,Rajshahi,0113,,011301,,10,October,2024,8,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,348,30,81,0,466,0,0,0,,0,0
01,Rajshahi,0113,,011301,,11,November,2024,1,"Durgapur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,251,25,74,28,391,0,0,0,,0,0
01,Rajshahi,0113,,011301,,11,November,2024,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,87,15,25,8,139,0,0,0,,0,0
01,Rajshahi,0113,,011301,,11,November,2024,3,"Pananagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,603,48,186,23,863,0,0,0,,0,4
01,Rajshahi,0113,,011301,,11,November,2024,4,"Jhaluka, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,476,47,109,30,662,0,0,0,,2,0
01,Rajshahi,0113,,011301,,11,November,2024,5,"Joynagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,686,19,127,10,923,0,0,0,,0,4
01,Rajshahi,0113,,011301,,11,November,2024,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,164,10,29,27,251,0,0,0,,0,0
01,Rajshahi,0113,,011301,,11,November,2024,7,"Maria, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,528,40,93,52,729,0,0,0,,0,4
01,Rajshahi,0113,,011301,,11,November,2024,8,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,350,31,103,0,491,0,0,0,,0,0
01,Rajshahi,0113,,011301,,12,December,2024,1,"Durgapur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,277,31,86,15,419,0,0,0,,0,0
01,Rajshahi,0113,,011301,,12,December,2024,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95,10,23,6,137,0,0,0,,0,0
01,Rajshahi,0113,,011301,,12,December,2024,3,"Pananagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,522,43,110,13,693,0,0,0,,0,0
01,Rajshahi,0113,,011301,,12,December,2024,4,"Jhaluka, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,35,109,23,663,0,0,0,,0,0
01,Rajshahi,0113,,011301,,12,December,2024,5,"Joynagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,180,30,25,5,247,0,0,0,,0,0
01,Rajshahi,0113,,011301,,12,December,2024,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,117,11,41,13,199,0,0,0,,0,0
01,Rajshahi,0113,,011301,,12,December,2024,7,"Maria, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,326,30,71,43,476,0,0,0,,4,0
01,Rajshahi,0113,,011301,,12,December,2024,8,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114,14,17,0,148,0,0,0,,0,0
01,Rajshahi,0113,,011301,,01,January,2025,1,"Durgapur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,288,26,92,20,438,0,0,0,,0,0
01,Rajshahi,0113,,011301,,01,January,2025,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,6,16,7,101,0,0,0,,0,0
01,Rajshahi,0113,,011301,,01,January,2025,3,"Pananagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,513,49,113,35,713,0,0,0,,0,3
01,Rajshahi,0113,,011301,,01,January,2025,4,"Jhaluka, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,39,117,7,633,0,0,0,,0,0
01,Rajshahi,0113,,011301,,01,January,2025,5,"Joynagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,233,23,22,10,293,0,0,0,,0,0
01,Rajshahi,0113,,011301,,01,January,2025,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,206,6,29,15,296,0,0,0,,0,0
01,Rajshahi,0113,,011301,,01,January,2025,7,"Maria, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,507,37,95,44,697,0,0,0,,4,0
01,Rajshahi,0113,,011301,,01,January,2025,8,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,227,25,69,0,326,0,0,0,,0,0
01,Rajshahi,0113,,011301,,02,February,2025,1,"Durgapur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,224,28,72,13,345,0,0,0,,0,0
01,Rajshahi,0113,,011301,,02,February,2025,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,12,19,8,118,0,0,0,,0,0
01,Rajshahi,0113,,011301,,02,February,2025,3,"Pananagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,23,76,14,487,0,0,0,,0,1
01,Rajshahi,0113,,011301,,02,February,2025,4,"Jhaluka, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,21,35,13,205,0,0,0,,0,0
01,Rajshahi,0113,,011301,,02,February,2025,5,"Joynagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,154,27,23,10,229,0,0,0,,0,0
01,Rajshahi,0113,,011301,,02,February,2025,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,10,26,9,81,0,0,0,,3,0
01,Rajshahi,0113,,011301,,02,February,2025,7,"Maria, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,312,24,52,34,432,0,0,0,,4,4
01,Rajshahi,0113,,011301,,02,February,2025,8,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,155,18,39,0,216,0,0,0,,4,0
01,Rajshahi,0113,,011301,,03,March,2025,1,"Durgapur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,172,26,61,13,283,0,0,0,,0,0
01,Rajshahi,0113,,011301,,03,March,2025,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97,7,28,4,138,0,0,0,,0,0
01,Rajshahi,0113,,011301,,03,March,2025,3,"Pananagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,56,12,144,0,0,0,,0,0
01,Rajshahi,0113,,011301,,03,March,2025,4,"Jhaluka, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,120,11,7,5,193,0,0,0,,0,0
01,Rajshahi,0113,,011301,,03,March,2025,5,"Joynagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,19,30,10,178,0,0,0,,0,0
01,Rajshahi,0113,,011301,,03,March,2025,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65,6,19,0,97,0,0,0,,0,0
01,Rajshahi,0113,,011301,,03,March,2025,7,"Maria, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,488,27,74,57,679,0,0,0,,4,0
01,Rajshahi,0113,,011301,,03,March,2025,8,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,124,20,48,0,196,0,0,0,,0,0
01,Rajshahi,0113,,011301,,04,April,2025,1,"Durgapur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,179,8,29,11,236,0,0,0,,0,0
01,Rajshahi,0113,,011301,,04,April,2025,2,"Deluabari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,10,23,6,115,0,0,0,,0,0
01,Rajshahi,0113,,011301,,04,April,2025,3,"Pananagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,14,24,0,55,0,0,0,,3,0
01,Rajshahi,0113,,011301,,04,April,2025,4,"Jhaluka, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,16,2,4,62,0,0,0,,0,0
01,Rajshahi,0113,,011301,,04,April,2025,5,"Joynagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,5,4,0,27,0,0,0,,0,0
01,Rajshahi,0113,,011301,,04,April,2025,6,"Kismat Gankair, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,4,11,0,87,0,0,0,,3,0
01,Rajshahi,0113,,011301,,04,April,2025,7,"Maria, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,103,21,21,157,0,0,0,,4,0
01,Rajshahi,0113,,011301,,04,April,2025,8,"Noapara, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,17,33,0,141,0,0,0,,0,0
01,Rajshahi,0113,,011301,,05,May,2025,1,"Durgapur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,165,10,27,11,219,0,0,0,,0,0
