Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,1st Dose,2nd Dose,3rd Dose,4th Dose,5th Dose,1st Visit,2nd Visit,3rd Visit,4th Visit,Counseling on Post partum FP method,No. of mother Suffering from APH,Inj.antenatal costeroides in(24-34 weeks),No.of Pregnant mother Receive Misoprostol,Normal,C-Section,Others (Forcep/Vacuum/Breech),No. of delivery followed (AMTSL),No. of mother uses Partograph,No. of mother Suffering from IPH,No. of services post abortion care,No. of pre-eclampsia patient,1st Visit (PNC),2nd Visit (PNC),3rd Visit (PNC),4th Visit (PNC),No. of mother counseled on FP method after Postpartum,No. of mother suffering from PPH after Delivery
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,3,"Bishnupur, Rural Dispensary(RD)",0,0,0,0,0,166,63,18,14,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,4,"Gota Para, UH&FWC",0,0,0,0,0,40,20,11,7,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,21,0
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,5,"Jatrapur, UH&FWC",0,0,0,0,0,109,55,28,11,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,6,"Kara Para, UH&FWC",0,0,0,0,36,314,115,53,31,153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,59,0
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,7,"Khanpur, UH&FWC",0,0,0,0,0,107,32,20,18,161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,8,"Rakhalgachhi, UH&FWC",0,0,0,0,0,396,163,153,228,384,0,0,26,45,0,0,45,0,0,24,0,46,44,45,67,185,0
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,9,"Shat Gambuj, UH&FWC",0,0,0,0,0,297,189,99,56,696,47,0,2,40,0,0,40,0,0,0,1,87,111,72,80,627,0
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,10,"Ward 1, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,11,"Dema, UH&FWC",0,0,0,0,0,50,13,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020901,Bagerhat Sadar,12,"Bagerhat, MCWC",183,185,151,95,106,959,290,142,104,673,0,0,0,262,0,0,262,169,0,7,4,308,208,140,98,442,0
02,Khulna,0209,Bagerhat,020902,Fakirhat,1,"Fakirhat, Sadar Clinic",0,0,0,0,0,35,48,43,20,152,0,0,4,0,0,0,0,0,0,1,0,0,0,0,33,29,3
02,Khulna,0209,Bagerhat,020902,Fakirhat,2,"Bahirdia Mansa, UH&FWC",0,0,0,0,0,97,67,49,51,114,0,0,6,0,0,0,0,0,0,0,0,0,0,0,73,37,5
02,Khulna,0209,Bagerhat,020902,Fakirhat,3,"Betaga, UH&FWC",15,39,13,14,10,214,206,138,136,694,0,0,8,34,0,0,34,0,0,0,0,34,36,51,63,178,0
02,Khulna,0209,Bagerhat,020902,Fakirhat,4,"Fakirhat, UH&FWC",0,0,0,0,0,117,112,114,142,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020902,Fakirhat,5,"Lakhpur, UH&FWC",0,0,0,0,0,68,155,187,95,268,0,0,7,1,0,0,1,0,0,0,0,1,1,6,75,73,0
02,Khulna,0209,Bagerhat,020902,Fakirhat,6,"Mulghar, UH&FWC",0,0,0,0,0,45,86,49,58,194,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
02,Khulna,0209,Bagerhat,020902,Fakirhat,7,"Naldha Maubhog, UH&FWC",0,0,0,0,0,66,78,76,77,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020902,Fakirhat,8,"Piljanga, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020902,Fakirhat,9,"Subhadia, UH&FWC",0,0,0,0,0,124,99,71,40,139,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,39,0
02,Khulna,0209,Bagerhat,020902,Fakirhat,10,"Godara, UH&FWC",0,0,0,0,0,6,10,9,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
02,Khulna,0209,Bagerhat,020903,Sarankhola,1,"Southkhali, Rural Dispensary(RD)",0,0,0,0,0,153,109,40,23,179,0,0,0,29,0,0,29,3,0,0,0,29,3,8,9,118,0
02,Khulna,0209,Bagerhat,020903,Sarankhola,2,"Dhansagar, UH&FWC",0,0,0,0,0,103,106,70,46,41,0,0,0,0,0,0,0,0,0,32,0,6,4,11,16,19,0
02,Khulna,0209,Bagerhat,020903,Sarankhola,3,"Khontakata, UH&FWC",0,0,0,0,22,221,157,83,190,578,0,0,5,7,0,0,7,0,0,0,0,7,7,10,146,534,0
02,Khulna,0209,Bagerhat,020903,Sarankhola,4,"Royenda, Sadar Clinic",0,0,0,0,0,149,53,41,14,49,0,0,3,0,0,0,0,0,0,0,0,0,14,17,15,49,0
02,Khulna,0209,Bagerhat,020904,Morralganj,1,"Baharbunia, UH&FWC",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020904,Morralganj,2,"Balaibunia, UH&FWC",0,0,0,0,0,312,191,142,68,273,0,0,61,62,0,0,62,16,0,2,0,65,35,31,30,119,0
02,Khulna,0209,Bagerhat,020904,Morralganj,3,"Banagram, UH&FWC",0,0,0,0,0,39,84,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0
02,Khulna,0209,Bagerhat,020904,Morralganj,4,"Baraikhali, UH&FWC",49,61,55,52,51,336,220,149,101,223,29,0,9,31,0,0,31,8,0,9,0,31,102,71,49,221,2
02,Khulna,0209,Bagerhat,020904,Morralganj,5,"Chingrakhali, UH&FWC",0,0,0,0,0,106,70,36,16,140,5,0,2,0,0,0,0,0,0,0,0,0,0,0,15,55,0
02,Khulna,0209,Bagerhat,020904,Morralganj,6,"Daibagnyahati, Rural Dispensary(RD)",0,0,0,0,0,246,145,87,51,293,0,0,28,7,0,0,7,0,0,0,0,7,0,0,34,223,0
02,Khulna,0209,Bagerhat,020904,Morralganj,7,"Hogla Pasha, UH&FWC",0,0,0,0,0,5,30,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
02,Khulna,0209,Bagerhat,020904,Morralganj,8,"Hoglabunia, MCH-FP Unit",0,0,0,0,0,157,53,24,8,30,0,0,18,0,0,0,0,0,0,0,0,0,0,27,3,4,0
02,Khulna,0209,Bagerhat,020904,Morralganj,9,"Jiudhara, UH&FWC",0,0,0,0,0,118,48,18,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0
02,Khulna,0209,Bagerhat,020904,Morralganj,10,"Khuolia, UH&FWC",0,0,0,0,0,224,161,115,104,151,0,0,5,12,0,0,12,12,0,5,0,12,9,39,86,121,0
02,Khulna,0209,Bagerhat,020904,Morralganj,11,"Morrelganj, UH&FWC",0,0,0,0,0,189,187,151,52,458,0,0,14,34,0,0,34,7,0,0,0,34,36,41,88,175,0
02,Khulna,0209,Bagerhat,020904,Morralganj,12,"Nishanbari, UH&FWC",0,0,0,0,0,162,97,66,45,150,0,0,9,0,0,0,0,0,0,13,0,0,76,41,33,150,0
02,Khulna,0209,Bagerhat,020904,Morralganj,13,"Panchakaran, UH&FWC",0,0,0,0,0,105,71,52,26,255,0,0,30,0,0,0,0,0,0,0,0,0,2,34,57,81,0
02,Khulna,0209,Bagerhat,020904,Morralganj,14,"Putikhali, UH&FWC",0,0,0,0,0,176,97,62,45,385,0,0,11,16,0,0,16,14,3,0,1,16,21,51,65,237,0
02,Khulna,0209,Bagerhat,020904,Morralganj,15,"Ramchandrapur, UH&FWC",0,0,0,0,0,152,89,66,48,328,0,0,0,5,0,0,5,5,0,0,0,5,0,1,30,23,0
02,Khulna,0209,Bagerhat,020904,Morralganj,16,"Teligati, UH&FWC",0,0,0,0,0,194,127,66,28,94,0,0,8,27,0,0,27,24,0,0,0,27,16,22,25,76,0
02,Khulna,0209,Bagerhat,020905,Kachua,1,"Badhal, UH&FWC",0,0,0,0,0,179,108,78,77,84,0,0,4,44,0,0,44,3,0,28,3,44,36,23,34,104,0
02,Khulna,0209,Bagerhat,020905,Kachua,2,"Dhopakhali, UH&FWC",0,0,0,0,7,19,20,15,22,21,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0
02,Khulna,0209,Bagerhat,020905,Kachua,3,"Gazalia, UH&FWC",0,0,0,0,0,36,39,13,10,40,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0
02,Khulna,0209,Bagerhat,020905,Kachua,4,"Gopalpur, UH&FWC",0,0,0,0,0,81,49,48,29,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020905,Kachua,5,"Kachua, Sadar Clinic",0,0,0,0,0,437,178,70,115,80,0,0,28,0,0,0,0,0,0,0,0,0,3,47,63,153,0
02,Khulna,0209,Bagerhat,020905,Kachua,6,"Maghia, Rural Dispensary(RD)",0,0,0,0,0,70,58,44,41,113,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020905,Kachua,7,"Rari Para, Rural Dispensary(RD)",0,0,0,0,0,178,110,57,64,343,0,0,0,0,0,0,0,0,0,0,0,14,16,10,13,48,0
02,Khulna,0209,Bagerhat,020906,Mollahat,1,"Mollahat, MCH-FP Unit",0,0,0,0,0,2,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02,Khulna,0209,Bagerhat,020906,Mollahat,2,"Atjuri, UH&FWC",0,0,0,0,0,26,25,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0
02,Khulna,0209,Bagerhat,020906,Mollahat,3,"Chunkhola, UH&FWC",0,0,0,0,0,22,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
02,Khulna,0209,Bagerhat,020906,Mollahat,4,"Gangni, UH&FWC",0,0,0,0,0,21,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0
02,Khulna,0209,Bagerhat,020906,Mollahat,5,"Gaola, UH&FWC",0,0,0,0,0,120,87,66,41,259,1,0,14,11,0,0,11,0,0,0,1,11,2,6,15,20,0
02,Khulna,0209,Bagerhat,020906,Mollahat,6,"Kodalia, UH&FWC",0,0,0,0,0,112,93,39,19,55,0,0,0,0,0,0,0,0,0,0,5,13,9,4,3,11,0
02,Khulna,0209,Bagerhat,020906,Mollahat,7,"Kulia, UH&FWC",0,0,0,0,0,31,42,31,6,85,0,0,0,1,0,0,1,0,0,0,0,1,2,3,3,0,0
02,Khulna,0209,Bagerhat,020906,Mollahat,8,"Udaypur, Sadar Clinic",0,0,0,0,0,36,52,31,13,90,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0
02,Khulna,0209,Bagerhat,020907,Rampal,1,"Baintala, UH&FWC",0,0,0,0,0,139,57,43,35,274,0,0,12,0,0,0,0,0,0,0,0,41,44,52,24,70,0
02,Khulna,0209,Bagerhat,020907,Rampal,2,"Banshtali, UH&FWC",0,0,0,0,0,150,67,74,88,200,15,0,37,0,0,0,0,0,0,0,0,38,28,28,22,160,0
02,Khulna,0209,Bagerhat,020907,Rampal,3,"Bhojpatia, UH&FWC",0,0,0,0,0,84,67,64,61,143,0,0,0,0,0,0,0,0,0,0,0,25,26,19,25,88,0
02,Khulna,0209,Bagerhat,020907,Rampal,4,"Gaurambha, UH&FWC",0,0,0,0,0,300,182,112,50,305,0,0,17,0,0,0,0,0,0,0,0,5,2,7,25,304,0
02,Khulna,0209,Bagerhat,020907,Rampal,5,"Hurka, UH&FWC",0,0,0,0,0,51,37,12,6,106,0,0,14,0,0,0,0,0,0,0,0,0,0,0,10,60,16
02,Khulna,0209,Bagerhat,020907,Rampal,6,"Malliker Ber, UH&FWC",0,0,0,0,0,159,119,61,31,122,0,0,0,0,0,0,0,0,0,0,0,14,7,16,25,27,0
02,Khulna,0209,Bagerhat,020907,Rampal,7,"Perikhali, UH&FWC",0,0,0,0,0,19,22,5,0,45,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020907,Rampal,8,"Rajnagar, UH&FWC",0,0,0,0,0,139,90,52,64,282,0,0,32,0,0,0,0,0,0,0,0,2,1,2,45,206,0
02,Khulna,0209,Bagerhat,020907,Rampal,9,"Rampal, Sadar Clinic",0,0,0,0,0,312,74,68,10,404,0,0,23,0,0,0,0,0,0,0,0,3,0,3,5,5,0
02,Khulna,0209,Bagerhat,020907,Rampal,10,"Ujalkur, UH&FWC",0,0,0,0,0,236,85,44,58,368,0,11,45,26,0,0,26,0,0,0,0,30,26,25,27,267,0
02,Khulna,0209,Bagerhat,020908,Chitalmari,1,"Bara Baria, Rural Dispensary(RD)",0,0,0,0,0,176,32,13,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020908,Chitalmari,2,"Char Baniari, UH&FWC",0,0,0,0,0,58,29,10,2,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
02,Khulna,0209,Bagerhat,020908,Chitalmari,3,"Chitalmari, Sadar Clinic",0,0,0,0,0,433,99,41,11,584,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,88,0
02,Khulna,0209,Bagerhat,020908,Chitalmari,4,"Hizla, UH&FWC",0,0,0,0,0,93,91,61,17,1,0,0,8,1,0,0,1,0,0,0,0,1,0,0,0,1,0
02,Khulna,0209,Bagerhat,020908,Chitalmari,5,"Kalatala, UH&FWC",0,0,0,0,0,388,145,82,80,84,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0
02,Khulna,0209,Bagerhat,020908,Chitalmari,6,"Santoshpur, UH&FWC",0,0,0,0,0,256,244,159,120,140,0,0,14,45,0,0,45,0,0,0,0,45,39,34,21,140,0
02,Khulna,0209,Bagerhat,020908,Chitalmari,7,"Shibpur, Rural Dispensary(RD)",0,0,0,0,0,116,85,56,40,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0
02,Khulna,0209,Bagerhat,020909,Mongla,1,"Burirdanga, UH&FWC",0,0,0,0,0,152,26,9,7,46,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0209,Bagerhat,020909,Mongla,2,"Chandpai, UH&FWC",0,0,0,0,0,82,88,84,32,111,0,0,6,26,0,0,26,0,0,0,0,26,3,0,39,60,0
02,Khulna,0209,Bagerhat,020909,Mongla,3,"Pouroshava, Sadar Clinic",0,0,0,0,0,127,117,111,88,150,0,0,4,7,0,0,7,0,0,0,0,7,0,0,45,38,0
02,Khulna,0209,Bagerhat,020909,Mongla,4,"Chila, UH&FWC",0,0,0,0,0,130,114,82,45,189,0,0,27,26,0,0,26,13,0,0,0,26,22,32,39,60,0
02,Khulna,0209,Bagerhat,020909,Mongla,5,"Mithakhali, UH&FWC",0,0,0,0,0,220,154,101,92,138,0,0,16,41,0,0,41,0,0,0,0,41,24,34,53,141,0
02,Khulna,0209,Bagerhat,020909,Mongla,6,"Sundarban, UH&FWC",0,0,0,0,0,155,126,38,59,332,0,0,4,41,0,0,41,32,0,0,0,41,22,28,36,85,1
02,Khulna,0209,Bagerhat,020909,Mongla,7,"Sonitala, UH&FWC",0,0,0,0,0,46,31,11,13,89,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,9,0
02,Khulna,0210,Satkhira,021001,Tala,1,"Tala, MCH-FP Unit",39,38,23,29,19,778,799,636,394,311,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,0,0
02,Khulna,0210,Satkhira,021001,Tala,2,"Dhandia, UH&FWC",0,0,0,0,0,292,252,218,194,715,0,0,29,71,0,0,71,71,0,0,0,71,71,101,151,358,0
02,Khulna,0210,Satkhira,021001,Tala,3,"Islamkati, Rural Dispensary(RD)",52,39,36,33,30,331,164,113,116,304,0,0,1,41,0,0,41,6,0,6,1,41,40,32,292,323,0
02,Khulna,0210,Satkhira,021001,Tala,4,"Jalalpur, UH&FWC",0,0,0,0,0,679,425,343,267,1714,0,0,145,180,0,0,180,180,1,96,4,180,181,195,201,710,2
02,Khulna,0210,Satkhira,021001,Tala,5,"Khalilnagar, UH&FWC",0,0,0,0,0,179,114,82,50,367,0,0,3,3,0,0,3,2,0,1,0,3,1,23,24,51,0
02,Khulna,0210,Satkhira,021001,Tala,6,"Khalishkhali, UH&FWC",0,0,0,0,0,124,168,174,151,538,0,0,0,0,0,0,0,0,0,2,0,0,0,0,368,433,0
02,Khulna,0210,Satkhira,021001,Tala,7,"Khesra, UH&FWC",28,25,25,24,25,180,249,218,222,801,0,0,0,0,0,0,0,0,0,0,0,0,0,53,214,491,0
02,Khulna,0210,Satkhira,021001,Tala,8,"Kumira, UH&FWC",0,0,0,0,0,359,309,253,236,516,1,0,41,42,0,0,42,42,8,4,1,42,33,66,135,292,0
02,Khulna,0210,Satkhira,021001,Tala,9,"Magura, UH&FWC",0,0,0,0,0,251,139,94,47,531,0,0,0,0,0,0,0,0,0,0,0,0,0,20,56,54,0
02,Khulna,0210,Satkhira,021001,Tala,10,"Nagarghata, UH&FWC",0,0,0,0,0,249,202,118,34,910,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,165,0
02,Khulna,0210,Satkhira,021001,Tala,11,"Sarulia, Rural Dispensary(RD)",0,0,0,0,0,158,152,136,111,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,387,0
02,Khulna,0210,Satkhira,021001,Tala,12,"Tala Sadar, Sadar Clinic",0,0,0,0,0,127,192,172,90,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,476,0
02,Khulna,0210,Satkhira,021001,Tala,13,"Tentulia, UH&FWC",0,0,0,0,0,230,211,141,112,694,0,0,6,13,0,0,13,5,0,0,0,13,0,0,225,605,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,1,"Agardari, UH&FWC",0,0,0,0,0,275,310,108,144,774,0,0,27,10,0,0,10,0,0,0,0,10,19,46,39,110,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,2,"Alipur, UH&FWC",0,0,0,0,0,579,257,178,127,1141,0,0,29,48,0,0,48,18,0,0,0,48,52,174,314,580,5
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,3,"Baikari, UH&FWC",0,0,0,0,0,110,117,50,12,289,0,0,8,0,0,0,0,0,0,0,0,0,6,7,39,43,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,4,"Balli, UH&FWC",0,0,0,0,0,156,97,59,10,294,0,0,0,0,0,0,0,0,0,0,0,0,4,61,32,77,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,5,"Banshdah, UH&FWC",5,8,4,3,0,103,85,46,19,251,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,11,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,6,"Bhomra, UH&FWC",0,0,0,0,0,122,234,66,33,445,0,0,11,0,0,0,0,0,0,33,0,0,0,39,24,46,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,7,"Dhulihar, UH&FWC",0,0,0,0,0,38,63,50,23,172,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,63,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,8,"Fingri, UH&FWC",0,0,0,0,0,257,323,73,46,699,0,0,0,3,0,0,3,1,0,0,0,3,0,55,114,161,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,9,"Ghona, UH&FWC",0,0,0,0,0,388,296,187,239,1038,0,0,0,73,0,0,73,21,0,0,0,73,57,112,184,417,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,10,"Jhaudanga, UH&FWC",0,0,0,0,0,309,222,121,87,733,14,0,43,0,0,0,0,0,0,5,0,0,8,111,451,504,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,11,"Kuskhali, UH&FWC",0,0,0,0,0,223,69,68,143,487,0,0,3,0,0,0,0,0,0,0,0,0,24,39,79,132,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,12,"Labsa, Rural Dispensary(RD)",0,0,0,0,0,261,234,128,51,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,88,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,13,"Shibpur, UH&FWC",0,0,0,0,0,307,248,169,213,657,0,0,10,0,0,0,0,0,0,0,0,0,0,78,175,253,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,14,"Paurashava, Others",0,0,0,0,0,1534,1018,846,669,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,12,119,29,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,15,"Bromarajpur, UH&FWC",0,0,0,0,0,99,92,82,49,322,0,0,4,2,0,0,2,0,0,0,0,2,4,24,26,45,0
02,Khulna,0210,Satkhira,021002,Satkhira Sadar,16,"Satkhira, MCWC",93,108,92,64,168,2659,524,156,229,3391,0,0,0,83,0,0,83,58,1,6,0,83,85,58,37,263,1
02,Khulna,0210,Satkhira,021003,Kolaroa,1,"Chandanpur, UH&FWC",0,0,0,0,0,168,214,184,138,704,0,0,8,1,0,0,1,1,0,0,0,3,10,145,163,679,0
02,Khulna,0210,Satkhira,021003,Kolaroa,2,"Diara, UH&FWC",0,0,0,0,8,102,121,99,86,370,0,0,4,0,0,0,0,0,0,0,0,0,0,90,134,352,0
02,Khulna,0210,Satkhira,021003,Kolaroa,3,"Helatala, UH&FWC",0,0,0,0,0,88,161,140,113,449,0,0,0,7,0,0,7,0,0,0,0,17,118,185,193,432,0
02,Khulna,0210,Satkhira,021003,Kolaroa,4,"Jallabad, UH&FWC",0,0,0,0,0,106,147,105,62,393,0,0,1,0,0,0,0,0,0,0,0,0,0,6,122,103,0
02,Khulna,0210,Satkhira,021003,Kolaroa,5,"Jogikhali, UH&FWC",0,0,0,0,0,112,96,52,44,291,0,0,7,0,0,0,0,0,0,0,0,0,0,5,115,110,10
02,Khulna,0210,Satkhira,021003,Kolaroa,6,"Joynagar, UH&FWC",0,0,0,0,0,283,214,97,65,659,0,0,5,0,0,0,0,0,0,0,0,0,0,0,269,159,0
02,Khulna,0210,Satkhira,021003,Kolaroa,7,"keragachhi, UH&FWC",0,0,0,0,0,167,90,35,11,92,0,0,0,0,0,0,0,0,0,0,0,0,0,20,72,90,0
02,Khulna,0210,Satkhira,021003,Kolaroa,8,"Keralkata, UH&FWC",0,0,0,0,0,98,151,132,143,259,0,0,2,1,0,0,1,1,0,0,0,8,94,129,75,226,40
02,Khulna,0210,Satkhira,021003,Kolaroa,9,"Kushadanga, UH&FWC",0,0,0,0,0,182,203,213,153,751,0,0,18,2,0,0,2,2,0,0,0,2,2,215,202,714,0
02,Khulna,0210,Satkhira,021003,Kolaroa,10,"Clinic Langaljhara, Sadar Clinic",0,0,0,0,0,307,129,106,56,10,0,0,28,0,0,0,0,0,0,0,0,0,1,51,18,6,0
02,Khulna,0210,Satkhira,021003,Kolaroa,11,"Sonabaria, UH&FWC",0,0,0,0,0,471,208,98,73,168,0,0,1,1,0,0,1,1,0,0,0,1,1,44,138,184,0
02,Khulna,0210,Satkhira,021003,Kolaroa,12,"kayla, UH&FWC",0,0,0,0,0,184,218,185,167,315,0,0,1,1,0,0,1,1,0,0,0,1,0,4,311,315,0
02,Khulna,0210,Satkhira,021003,Kolaroa,13,"Langaljhara, UH&FWC",0,0,0,0,0,220,232,103,82,195,0,0,0,0,0,0,0,0,0,0,0,0,0,21,196,0,0
02,Khulna,0210,Satkhira,021004,Debhata,1,"Debhata, Rural Dispensary(RD)",0,0,0,0,0,74,59,57,27,88,0,0,0,0,0,0,0,0,0,0,0,0,1,12,18,31,0
02,Khulna,0210,Satkhira,021004,Debhata,2,"Kulia, Rural Dispensary(RD)",0,0,0,0,7,100,62,47,49,235,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,41,0
02,Khulna,0210,Satkhira,021004,Debhata,3,"Noapara, UH&FWC",0,0,0,0,0,195,219,131,73,618,0,0,13,0,0,0,0,0,0,0,0,0,53,70,44,153,0
02,Khulna,0210,Satkhira,021004,Debhata,4,"Parulia, UH&FWC",0,0,0,0,0,324,166,135,58,198,0,0,0,0,0,0,0,0,0,0,0,0,16,45,47,90,0
02,Khulna,0210,Satkhira,021004,Debhata,5,"Sakhipur, Sadar Clinic",0,0,0,0,0,172,128,86,58,444,0,0,20,0,0,0,0,0,0,0,0,0,12,60,124,195,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,1,"Atulia, UH&FWC",0,0,0,0,0,498,289,92,127,793,0,0,0,11,0,0,11,3,0,0,0,11,1,12,85,105,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,2,"Bharulia, UH&FWC",0,0,0,0,0,102,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,3,"Buri Goalini, UH&FWC",0,0,0,0,0,366,329,193,152,1040,0,0,0,55,0,0,55,18,0,4,0,55,55,174,308,592,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,4,"Gabura, UH&FWC",0,0,0,0,0,77,57,27,11,128,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,13,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,5,"Ishwaripur, UH&FWC",0,0,0,0,27,239,184,136,100,671,0,0,0,48,0,0,48,14,0,4,0,48,40,33,126,213,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,6,"Kaikhali, UH&FWC",0,0,0,0,0,242,72,54,28,0,0,0,0,29,0,0,29,0,0,0,0,29,4,3,0,0,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,7,"Kashimari, UH&FWC",0,0,0,0,0,88,72,27,12,199,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,28,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,8,"Munshiganj, UH&FWC",27,5,6,6,0,313,53,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,9,"Nurnagar, UH&FWC",0,0,0,0,0,89,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,10,"Padma Pukur, UH&FWC",0,0,0,0,0,52,69,53,41,215,0,0,0,0,0,0,0,0,0,0,0,0,0,46,132,179,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,11,"Ramjan Nagar, UH&FWC",0,0,0,0,0,197,81,79,16,361,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,5,0
02,Khulna,0210,Satkhira,021005,Shyamnagar,12,"Shyamnagar, Sadar Clinic",0,0,0,0,0,58,46,28,4,85,0,0,0,0,0,0,0,0,0,0,0,11,42,37,44,9,0
02,Khulna,0210,Satkhira,021006,Kaliganj,1,"Kaliganj, Sadar Clinic",0,0,0,0,0,320,282,254,208,0,0,0,5,0,0,0,0,0,0,0,0,0,0,59,50,0,0
