Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,No. of neonatal start KMC,No. of neonatal start KMC hospital delivery,No. of child discharge,No. of child discharge on request,No. of child discontinue KMC services,No. of child reffered for complication,No. of death received KMC services,No. of neonatal KMC followup,BCG (after birth),1/Child age 6 weeks,2/Child age 10 weeks,3/Child age 14 weeks,1/Child age 6 weeks (PCV),2/Child age 10 weeks (PCV),3/Child age 14 weeks (PCV),1/Child age 6 weeks (BOPV),2/Child age 10 weeks (BOPV),3/Child age 14 weeks (BOPV),1/Child age 6 weeks (IPV),2/Child age 14 weeks (IPV),1/Child age 9 months,2/Child age 15 months,Live Birth,Low birth weight Newborn (weight <2500gm),Low birth weight Newborn (weight <2000gm),Low birth weight Newborn (Before 37 weeks),Fresh,Macerated,Total still birth,Neo-Death Maternal,Maternal Death,Male,Female,Child Male (0-1)year,Child Female (0-5)year,Others,Total,Female (Outdoor),Child (0-1) year,Child (0-5) year,Total (Outdoor),No. of Facility Health Education,No. of School Health Education by SACMO
03,Barisal,0303,Barishal,030308,Hizla,2,"Dhulkhola, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2960,585,626,148,4506,0,0,0,,0,0
03,Barisal,0303,Barishal,030308,Hizla,3,"Guabaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,14,3,21,0,0,0,1,0,358,5595,378,496,215,7042,0,0,0,,0,0
03,Barisal,0303,Barishal,030308,Hizla,4,"Harinathpur, UH&FWC",1,1,1,0,0,1,0,1,76,83,95,97,95,107,107,96,107,105,0,94,105,90,101,2,0,2,0,0,0,0,0,891,3205,1155,1009,1159,7419,102,105,19,,80,20
03,Barisal,0303,Barishal,030308,Hizla,5,"Hizla Gourabdi, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,3440,224,337,130,4367,0,0,0,,0,0
03,Barisal,0303,Barishal,030308,Hizla,6,"Memania, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,143,835,117,217,43,1355,0,0,0,,0,0
03,Barisal,0303,Barishal,030308,Hizla,7,"Memania, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,194,966,177,260,103,1700,0,0,0,,0,0
03,Barisal,0303,Barishal,030309,Agailjhara,1,"Agailjhara, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,353,88,121,41,673,0,0,0,,16,4
03,Barisal,0303,Barishal,030309,Agailjhara,2,"Bagdha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,3347,370,806,511,5459,0,0,0,,28,12
03,Barisal,0303,Barishal,030309,Agailjhara,3,"Bakal, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1285,92,385,195,2082,0,0,0,,19,11
03,Barisal,0303,Barishal,030309,Agailjhara,4,"Gaila, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,977,228,209,71,1571,0,0,0,,11,6
03,Barisal,0303,Barishal,030309,Agailjhara,5,"Rajiher, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,285,1692,204,549,0,2730,0,0,0,,32,10
03,Barisal,0303,Barishal,030309,Agailjhara,6,"Ratnapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,832,286,568,116,2017,0,0,0,,2,0
03,Barisal,0303,Barishal,030309,Agailjhara,7,"Rajiher, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,875,107,304,5,1614,0,0,0,,12,4
03,Barisal,0303,Barishal,030310,Banaripara,1,"Banaripara, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
03,Barisal,0303,Barishal,030310,Banaripara,2,"Baisari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,238,1573,203,443,37,2494,0,0,0,,12,0
03,Barisal,0303,Barishal,030310,Banaripara,3,"Banaripara, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,508,2165,904,1192,5,4774,0,0,0,,37,0
03,Barisal,0303,Barishal,030310,Banaripara,4,"Bisar Kandi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,712,104,196,118,1486,0,0,0,,44,40
03,Barisal,0303,Barishal,030310,Banaripara,5,"Chakhar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,2089,191,567,0,2984,0,0,0,,7,0
03,Barisal,0303,Barishal,030310,Banaripara,6,"Iluhar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,477,1500,240,317,88,2622,0,0,0,,52,0
03,Barisal,0303,Barishal,030310,Banaripara,7,"Syedkathi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,921,2874,442,546,147,4930,0,0,0,,38,38
03,Barisal,0303,Barishal,030310,Banaripara,8,"Saliabakpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1745,117,376,3,2479,0,0,0,,0,0
03,Barisal,0303,Barishal,030310,Banaripara,9,"Udaykathi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,1499,322,467,0,3490,0,0,0,,52,52
03,Barisal,0303,Barishal,030310,Banaripara,10,"Labanchara, Banaripara, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,1939,322,468,106,3352,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030401,Kathalia,1,"Adrabunia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,895,1626,360,392,251,3524,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030401,Kathalia,2,"Amua, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,45,2394,129,298,0,2866,0,0,0,,32,12
03,Barisal,0304,Jhalakati,030401,Kathalia,3,"Chenchri Rampur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,1,0,0,0,0,0,1095,3351,363,712,0,5521,202,0,0,,52,20
03,Barisal,0304,Jhalakati,030401,Kathalia,4,"Kanthalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,833,4273,342,276,1315,7039,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030401,Kathalia,5,"Patkelghata, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,899,3579,417,625,0,5520,252,0,0,,4,0
03,Barisal,0304,Jhalakati,030401,Kathalia,6,"Sauljalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,462,1899,216,231,0,2808,0,0,0,,15,2
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,1,"Basanda, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1467,4803,500,1003,323,8096,0,0,0,,24,34
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,2,"Binoykati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,408,4442,309,1002,167,6328,61,2,0,,18,2
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,3,"Gabha Ramchandrapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1816,257,282,7,2570,0,0,0,,23,5
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,4,"Gabkhan Dhansiri, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,308,1980,133,317,104,2842,216,0,0,,22,12
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,5,"Keora, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,446,2231,195,478,150,3500,0,0,0,,87,29
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,6,"Kirtipasha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,592,3899,369,677,286,5823,331,167,6,,40,44
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,7,"Nabagram, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2261,334,340,0,3147,0,0,0,,42,21
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,8,"Ponabalia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,1374,61,333,163,2288,0,0,0,,3,0
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,9,"Sekherhat, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,2118,144,362,141,3209,0,0,0,,36,30
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,10,"Nathulla Bath, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,644,5961,287,878,334,8104,0,0,0,,44,52
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,11,"Jhalakati, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1,0,1,1,1,2,0,0,228,4844,1902,1729,0,8703,275,4,0,,30,4
03,Barisal,0304,Jhalakati,030402,Jhalakati Sadar,12,"Shekherhat, Jhalakati Sadar, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,459,2572,199,368,216,3814,0,0,0,,14,5
03,Barisal,0304,Jhalakati,030403,Rajapur,1,"Rajapur, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1575,122,172,97,2094,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030403,Rajapur,2,"Baruia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,188,1675,127,416,0,2406,0,0,0,,52,10
03,Barisal,0304,Jhalakati,030403,Rajapur,3,"Galua, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,1476,100,282,0,2202,0,0,0,,39,10
03,Barisal,0304,Jhalakati,030403,Rajapur,4,"Mathbari, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1055,70,255,172,1821,0,0,0,,34,2
03,Barisal,0304,Jhalakati,030403,Rajapur,5,"Saturia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,170,1125,50,210,193,1748,1,0,0,,4,0
03,Barisal,0304,Jhalakati,030403,Rajapur,6,"Suktagarh, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,818,86,181,74,1283,0,0,0,,3,0
03,Barisal,0304,Jhalakati,030404,Nalchhiti,1,"Dapdapia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,2204,278,580,0,4110,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030404,Nalchhiti,2,"Kulkati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,1499,118,287,14,2261,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030404,Nalchhiti,3,"Kusanghal, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,1173,209,401,176,2368,0,0,0,,0,2
03,Barisal,0304,Jhalakati,030404,Nalchhiti,4,"Magar, UH&FWC",1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,1,0,0,0,0,0,0,384,2163,377,874,458,4256,45,43,9,,36,6
03,Barisal,0304,Jhalakati,030404,Nalchhiti,5,"Mollahat, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,387,2999,146,461,74,4067,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030404,Nalchhiti,6,"Nachan Mohal, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,628,1975,50,199,0,2852,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030404,Nalchhiti,7,"Pouroshova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1597,126,243,0,2152,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030404,Nalchhiti,8,"Ranapasha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,1345,38,201,0,2043,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030404,Nalchhiti,9,"Siddhakati, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,2314,177,466,0,3315,0,0,0,,48,6
03,Barisal,0304,Jhalakati,030404,Nalchhiti,10,"Subidpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,635,2445,265,742,127,4214,0,0,0,,0,0
03,Barisal,0304,Jhalakati,030404,Nalchhiti,11,"Bhoerabpasha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,2197,228,386,398,3785,0,0,0,,24,12
03,Barisal,0304,Jhalakati,030404,Nalchhiti,12,"Dapdapia, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1344,2469,355,820,0,4988,0,0,0,,0,0
03,Barisal,0305,Bhola,030501,Bhola Sadar,1,"Alinagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,780,77,295,67,1261,0,0,0,,24,8
03,Barisal,0305,Bhola,030501,Bhola Sadar,2,"Bapta, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,176,1639,173,587,4,2579,94,0,0,,4,0
03,Barisal,0305,Bhola,030501,Bhola Sadar,3,"Bhedaria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,6,0,1,0,0,0,0,0,249,1267,213,381,13,2123,0,0,0,,4,4
03,Barisal,0305,Bhola,030501,Bhola Sadar,4,"Char Samaia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,202,1765,445,554,159,3125,0,0,0,,0,4
03,Barisal,0305,Bhola,030501,Bhola Sadar,5,"Shibpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,81,1528,270,452,0,2331,0,0,0,,24,16
03,Barisal,0305,Bhola,030501,Bhola Sadar,6,"Dakshin Dighaldi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,134,921,111,293,101,1560,38,0,0,,0,28
03,Barisal,0305,Bhola,030501,Bhola Sadar,7,"Dhania, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,124,1877,227,385,115,2728,0,0,0,,32,20
03,Barisal,0305,Bhola,030501,Bhola Sadar,8,"West Elisha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,685,139,281,0,1269,0,0,0,,22,10
03,Barisal,0305,Bhola,030501,Bhola Sadar,9,"Elisha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,138,2107,270,476,0,2991,0,0,0,,0,0
03,Barisal,0305,Bhola,030501,Bhola Sadar,10,"Kachia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,204,1201,439,507,0,2351,0,0,0,,20,23
03,Barisal,0305,Bhola,030501,Bhola Sadar,11,"Rajapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1383,211,304,58,2139,0,0,0,,0,0
03,Barisal,0305,Bhola,030501,Bhola Sadar,12,"Uttar Dighaldi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,58,1266,184,424,40,1972,0,0,0,,8,8
03,Barisal,0305,Bhola,030501,Bhola Sadar,13,"Velumia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
03,Barisal,0305,Bhola,030501,Bhola Sadar,14,"Bhola, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,153,1935,140,600,0,2828,440,0,0,,0,0
03,Barisal,0305,Bhola,030501,Bhola Sadar,15,"Fatema Khanom, Dakshin Dighaldi, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2,0,0,0,0,0,0,0,236,1324,130,502,10,2202,95,0,0,,0,0
03,Barisal,0305,Bhola,030501,Bhola Sadar,16,"Dakshin Dighaldi, Bhola Sadar, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,22,102,95,47,0,266,92,0,0,,0,0
03,Barisal,0305,Bhola,030501,Bhola Sadar,17,"Velumia, Bhola Sadar, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0,0,68,960,153,358,24,1563,62,0,0,,6,16
03,Barisal,0305,Bhola,030502,Daulatkhan,1,"Daulatkhan, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,75,1291,147,216,0,1729,0,0,0,,0,0
03,Barisal,0305,Bhola,030502,Daulatkhan,2,"Bhabanipur, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,255,17,26,0,318,0,0,0,,0,0
03,Barisal,0305,Bhola,030502,Daulatkhan,3,"Char Kalifa, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1,0,0,0,0,0,0,0,300,1570,89,120,5,2084,0,0,0,,0,0
03,Barisal,0305,Bhola,030502,Daulatkhan,4,"Char Pata, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0,0,1,0,1,1,0,608,2126,302,652,11,3699,0,0,0,,0,0
03,Barisal,0305,Bhola,030502,Daulatkhan,5,"Dakshin Joynagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,0,0,0,0,0,89,733,234,363,0,1419,0,0,0,,0,0
03,Barisal,0305,Bhola,030502,Daulatkhan,6,"Medua, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1513,243,396,79,2414,0,0,0,,16,0
03,Barisal,0305,Bhola,030502,Daulatkhan,7,"Saidpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,384,1055,93,208,25,1765,0,0,0,,0,0
03,Barisal,0305,Bhola,030502,Daulatkhan,8,"Uttar Joynagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,10,0,0,0,0,0,0,0,113,514,71,134,60,892,53,53,20,,2,0
03,Barisal,0305,Bhola,030502,Daulatkhan,9,"Daulatkhan Pouroshova, Sadar Clinic",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,167,890,77,189,82,1405,0,0,0,,72,0
03,Barisal,0305,Bhola,030503,Tajumuddin,1,"Bara Malancha, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,323,46,106,30,532,0,0,0,,0,0
03,Barisal,0305,Bhola,030503,Tajumuddin,2,"Chanchra, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,54,559,47,196,30,886,2,0,0,,0,0
03,Barisal,0305,Bhola,030503,Tajumuddin,3,"Chandpur, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,400,3591,277,651,0,4919,0,0,0,,0,0
03,Barisal,0305,Bhola,030503,Tajumuddin,4,"Shambhupur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,127,3595,250,823,143,4938,0,0,0,,0,0
03,Barisal,0305,Bhola,030503,Tajumuddin,5,"Sonapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,284,1310,316,368,42,2320,0,0,0,,0,0
03,Barisal,0305,Bhola,030504,Borhanuddin,1,"Bara Manika, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,151,947,119,183,0,1400,0,0,0,,0,0
03,Barisal,0305,Bhola,030504,Borhanuddin,2,"Deula, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,328,53,58,0,469,0,0,0,,0,0
03,Barisal,0305,Bhola,030504,Borhanuddin,3,"Gangapur, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,19,942,96,165,4,1226,0,0,0,,2,3
03,Barisal,0305,Bhola,030504,Borhanuddin,4,"Hassan Nagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,149,436,79,133,0,797,0,0,0,,0,0
03,Barisal,0305,Bhola,030504,Borhanuddin,5,"Kachia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,2,2,0,0,0,0,0,87,1092,164,299,18,1660,0,0,0,,0,0
03,Barisal,0305,Bhola,030504,Borhanuddin,6,"Kutba, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,42,795,293,446,13,1589,0,0,0,,0,0
03,Barisal,0305,Bhola,030504,Borhanuddin,7,"Pakshia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,47,695,62,228,0,1032,0,0,0,,0,0
03,Barisal,0305,Bhola,030504,Borhanuddin,8,"Sachra, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,1,0,0,0,0,0,62,561,122,125,44,914,0,0,0,,0,0
03,Barisal,0305,Bhola,030504,Borhanuddin,9,"Tabgi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,99,1355,302,405,0,2161,0,0,0,,0,0
03,Barisal,0305,Bhola,030504,Borhanuddin,10,"Kunjerhat, Borhanuddin, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,4,2,0,0,0,0,0,0,597,3821,569,845,45,5877,0,0,0,,0,0
03,Barisal,0305,Bhola,030505,Lalmohan,1,"Lalmohan, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2132,160,635,48,3018,0,0,0,,54,0
03,Barisal,0305,Bhola,030505,Lalmohan,2,"Badarpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1556,119,173,211,2220,0,0,0,,4,2
03,Barisal,0305,Bhola,030505,Lalmohan,3,"Char Bhuta, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,770,1479,244,324,127,2944,0,0,0,,8,0
